#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/app/Data_Files/genomes/GCA_002142675.1.fna	CP021203.1	182551	183339	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
/app/Data_Files/genomes/GCA_002142675.1.fna	CP021204.1	70523	71383	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002142675.1.fna	CP021205.1	21812	23437	-	mcr-1.1_1	1-1626/1626	===============	0/0	100.00	100.00	resfinder	KP347127	mcr-1.1	Colistin
/app/Data_Files/genomes/GCA_002142675.1.fna	CP021206.1	12051	12863	-	blaNDM-1_1	1-813/813	===============	0/0	100.00	100.00	resfinder	FN396876	blaNDM-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCA_002142675.1.fna	CP021206.1	14068	14913	+	rmtC_1	1-846/846	===============	0/0	100.00	100.00	resfinder	AB194779	rmtC	Amikacin;Gentamicin;Tobramycin
/app/Data_Files/genomes/GCA_002142675.1.fna	CP021206.1	17927	18793	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002142675.1.fna	CP021206.1	24839	25760	-	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/app/Data_Files/genomes/GCA_002142675.1.fna	CP021206.1	27351	28211	-	aac(3)-IId_1	1-861/861	===============	0/0	100.00	99.88	resfinder	EU022314	aac(3)-IId	Gentamicin;Tobramycin
/app/Data_Files/genomes/GCA_002142675.1.fna	CP021206.1	31326	32186	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002142675.1.fna	CP021206.1	36200	37075	-	blaCTX-M-14_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AF252622	blaCTX-M-14	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002165115.2.fna	CP032424.1	152	964	-	blaNDM-5_1	1-813/813	===============	0/0	100.00	100.00	resfinder	JN104597	blaNDM-5	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCA_002165115.2.fna	CP032425.1	14333	15163	-	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCA_002165115.2.fna	CP032425.1	15294	15893	-	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
/app/Data_Files/genomes/GCA_002165115.2.fna	CP032425.1	19273	20519	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCA_002165115.2.fna	CP032426.1	3229589	3230821	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.78	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021844.1	2551518	2552747	+	mef(B)_1	1-1230/1230	===============	0/0	100.00	100.00	resfinder	FJ196385	mef(B)	Erythromycin;Azithromycin
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021844.1	2554508	2555299	+	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021844.1	2556981	2557782	-	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021844.1	2557865	2559124	-	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.84	resfinder	M64556	cmlA1	Chloramphenicol
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021844.1	3283326	3284558	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.46	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021844.1	3974947	3975748	-	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.88	resfinder	X02340	ant(3'')-Ia	Streptomycin
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021844.1	3978837	3979697	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021844.1	3982122	3984041	+	tet(M)_4	1-1920/1920	===============	0/0	100.00	99.90	resfinder	X75073	tet(M)	Doxycycline;Tetracycline;Minocycline
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021844.1	3988294	3989261	+	ant(3'')-Ia_1	1-972/972	========/======	2/4	99.59	99.49	resfinder	X02340	ant(3'')-Ia	Streptomycin
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021845.1	31150	32295	+	blaCMY-4_1	1-1146/1146	===============	0/0	100.00	100.00	resfinder	LNHZ01000079	blaCMY-4	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021845.1	74135	74858	+	aac(3)-IId_1	138-861/861	..=============	0/0	84.09	99.86	resfinder	EU022314	aac(3)-IId	Gentamicin;Tobramycin
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021845.1	82013	82980	+	ant(3'')-Ia_1	1-972/972	========/======	2/4	99.59	97.43	resfinder	X02340	ant(3'')-Ia	Streptomycin
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021846.1	20412	21213	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021846.1	21611	22108	-	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	dfrA12	Trimethoprim
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021846.1	39242	40488	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021847.1	7823	8683	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021847.1	12925	13892	+	ant(3'')-Ia_1	1-972/972	========/======	2/4	99.59	97.43	resfinder	X02340	ant(3'')-Ia	Streptomycin
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021847.1	14024	14845	+	lnu(F)_1	1-822/822	===============	0/0	100.00	100.00	resfinder	EU118119	lnu(F)	Lincomycin
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021847.1	17775	18566	+	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002196495.1.fna	CP021847.1	20248	21049	-	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.88	resfinder	X02340	ant(3'')-Ia	Streptomycin
/app/Data_Files/genomes/GCA_002220265.1.fna	CP016755.1	3682847	3684079	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.54	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCA_002220265.1.fna	CP018625.1	30755	31570	-	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	aph(3')-Ia	
/app/Data_Files/genomes/GCA_002220265.1.fna	CP018625.1	32486	33322	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCA_002220265.1.fna	CP018625.1	33322	34125	-	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCA_002220265.1.fna	CP018625.1	34186	35001	-	sul2_3	1-816/816	===============	0/0	100.00	100.00	resfinder	HQ840942	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002220265.1.fna	CP018625.1	36582	37442	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002357875.1.fna	AP017620.1	905420	906652	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.22	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCA_002357875.1.fna	AP017620.1	4742477	4743292	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002357875.1.fna	AP017620.1	4743353	4744156	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCA_002357875.1.fna	AP017620.1	4744156	4744992	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCA_002357875.1.fna	AP017620.1	4746253	4747527	+	tet(A)_6	1-1275/1275	===============	0/0	100.00	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCA_002357875.1.fna	AP017620.1	4748128	4749362	-	floR_2	1-1214/1215	========/======	1/21	99.92	96.52	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
/app/Data_Files/genomes/GCA_002357875.1.fna	AP017621.1	17944	18426	+	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	dfrA14	Trimethoprim
/app/Data_Files/genomes/GCA_002357875.1.fna	AP017621.1	19322	20243	+	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/app/Data_Files/genomes/GCA_002357875.1.fna	AP017621.1	99428	100191	+	erm(B)_18	1-762/762	========/======	2/2	100.00	98.95	resfinder	X66468	erm(B)	Erythromycin;Lincomycin;Clindamycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S
/app/Data_Files/genomes/GCA_002357875.1.fna	AP017621.1	104465	105325	+	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	aac(3)-IIa	Gentamicin;Tobramycin
/app/Data_Files/genomes/GCA_002357875.1.fna	AP017621.1	111772	112647	-	blaCTX-M-27_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY156923	blaCTX-M-27	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002357875.1.fna	AP017622.1	19701	21326	+	mcr-1.1_1	1-1626/1626	===============	0/0	100.00	100.00	resfinder	KP347127	mcr-1.1	Colistin
/app/Data_Files/genomes/GCA_002764015.1.fna	CP024717.1	731857	733089	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCA_002764015.1.fna	CP024718.1	58625	59485	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002764015.1.fna	CP024718.1	66250	66723	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
/app/Data_Files/genomes/GCA_002764015.1.fna	CP024718.1	66854	67642	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
/app/Data_Files/genomes/GCA_002764015.1.fna	CP024718.1	68162	69028	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002812545.1.fna	CP025048.1	4302067	4303299	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025944.4	48529	49011	-	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	dfrA14	Trimethoprim
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025944.4	49077	49888	-	ant(3'')-Ia_1	161-972/972	..=============	0/0	83.54	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025944.4	49885	50685	-	blaOXA-10_1	1-801/801	===============	0/0	100.00	100.00	resfinder	J03427	blaOXA-10	Amoxicillin;Ampicillin;Aztreonam;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025944.4	50950	52209	-	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.68	resfinder	M64556	cmlA1	Chloramphenicol
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025944.4	52530	53072	-	ARR-3_4	1-543/543	===============	0/0	100.00	99.82	resfinder	FM207631	ARR-3	
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025944.4	56833	58079	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025944.4	62952	64165	+	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025944.4	66669	67484	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025948.1	15694	16506	+	blaNDM-21_1	1-813/813	===============	0/0	100.00	100.00	resfinder	MG183694	blaNDM-21	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025949.1	7440	8234	+	aph(3')-IIa_2	1-795/795	===============	0/0	100.00	100.00	resfinder	V00618	aph(3')-IIa	
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025949.1	10290	11150	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025949.1	11320	12075	+	rmtB_1	1-756/756	===============	0/0	100.00	100.00	resfinder	AB103506	rmtB	Amikacin;Gentamicin;Tobramycin
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025949.1	12953	13698	+	blaTEM-141_1	116-861/861	..=============	0/0	86.64	99.87	resfinder	AY956335	blaTEM-141	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025949.1	14480	15355	-	blaCTX-M-55_1	1-876/876	===============	0/0	100.00	100.00	resfinder	DQ810789	blaCTX-M-55	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002850675.5.fna	CP025950.4	3154155	3155387	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	99.92	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021726.1	694965	696197	+	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.70	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021727.1	65764	66630	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021727.1	67167	67656	-	ARR-3_4	54-543/543	.==============	0/0	90.24	99.39	resfinder	FM207631	ARR-3	
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021727.1	67704	68336	-	catB3_2	1-633/633	===============	0/0	100.00	100.00	resfinder	U13880	catB3	Chloramphenicol
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021727.1	68474	69304	-	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021727.1	69435	70034	-	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021727.1	70951	71735	+	aac(3)-IVa_1	1-786/786	========/======	1/1	99.87	99.75	resfinder	X01385	aac(3)-IVa	Gentamicin;Tobramycin
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021727.1	71956	72981	+	aph(4)-Ia_1	1-1026/1026	===============	0/0	100.00	100.00	resfinder	V01499	aph(4)-Ia	
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021727.1	77828	78643	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021727.1	81147	82360	-	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021727.1	93380	94181	+	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021727.1	94443	95702	+	cmlA1_1	1-1260/1260	===============	0/0	100.00	99.92	resfinder	M64556	cmlA1	Chloramphenicol
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021727.1	95785	96586	+	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021728.1	6444	7690	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021728.1	12798	13214	-	fosA3_1	1-417/417	===============	0/0	100.00	100.00	resfinder	AB522970	fosA3	Fosfomycin
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021728.1	30918	34070	-	oqxB_1	1-3153/3153	===============	0/0	100.00	100.00	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021728.1	34094	35269	-	oqxA_1	1-1176/1176	===============	0/0	100.00	100.00	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021728.1	40332	41198	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021728.1	45030	45503	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021728.1	47929	48744	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021728.1	48808	49611	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021728.1	49611	50447	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021730.1	3609	4484	-	blaCTX-M-65_1	1-876/876	===============	0/0	100.00	100.00	resfinder	EF418608	blaCTX-M-65	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002952095.1.fna	CP021730.1	48559	49434	-	blaCTX-M-65_1	1-876/876	===============	0/0	100.00	100.00	resfinder	EF418608	blaCTX-M-65	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026473.1	2918010	2919155	-	blaCMY-2_1	1-1146/1146	===============	0/0	100.00	100.00	resfinder	X91840	blaCMY-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026473.1	3187083	3188315	-	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.78	resfinder	Y08743	mdf(A)	
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	6742	7341	+	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	7472	8302	+	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	12339	13214	-	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	14885	15745	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	23719	24534	+	sul2_3	1-816/816	===============	0/0	100.00	100.00	resfinder	HQ840942	sul2	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	24595	25398	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	25398	26234	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	30199	31129	-	mph(A)_2	1-921/921	========/======	2/10	100.00	98.71	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	34649	35509	-	aac(3)-IId_1	1-861/861	===============	0/0	100.00	99.88	resfinder	EU022314	aac(3)-IId	Gentamicin;Tobramycin
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	38766	39626	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	42490	42963	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	43094	43882	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	44402	45268	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	49581	50393	-	blaNDM-5_1	1-813/813	===============	0/0	100.00	100.00	resfinder	JN104597	blaNDM-5	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	52722	53219	+	dfrA12_8	1-498/498	===============	0/0	100.00	100.00	resfinder	AM040708	dfrA12	Trimethoprim
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	53617	54418	+	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	54896	55762	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/app/Data_Files/genomes/GCA_002953455.1.fna	CP026474.1	58212	59417	-	tet(B)_2	1-1206/1206	===============	0/0	100.00	100.00	resfinder	AF326777	tet(B)	Doxycycline;Tetracycline;Minocycline
